playerid,Name,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch
12927,Brandon Nimmo,NYM,151,663,128,77,25,3,23,88,90,15,0.116138763,0.238310708,0.175131348,0.267175572,0.224168126,0.244,0.320513439,0.335,0.399299474,0.408,0.32730015,108.9077289,9.497079439,-5.063769102,5.7496944,2.434850298,2.738086071,0.487341772,0.08894231,0.47355769,0.24006002,0.64285714,0.44739716,0.515625,0.88228823,0.78681855,0.38221154,0.36778846,0.25,91.94254518,11.2441618,111.466,0.19951923,0.420673076,0.379807692,2.62125916
10815,Jurickson Profar,SDP,158,668,158,105,29,0,24,94,85,10,0.113772455,0.151197604,0.179078015,0.301801801,0.280141843,0.282,0.36529605,0.364,0.459219858,0.444,0.380090497,139.2126565,30.5526828,-11.12048841,3.623229782,-0.770364903,4.304333021,0.752475247,0.07188161,0.44186047,0.22406015,0.67022033,0.45341615,0.67785235,0.89607635,0.84367446,0.4038055,0.35940803,0.23678647,91.07275391,13.4413631,110.265,0.198275862,0.422413793,0.379310344,2.612031157
19918,Daulton Varsho,TOR,136,513,98,52,21,7,18,73,58,10,0.093567251,0.26705653,0.193899782,0.262295081,0.213507625,0.186,0.304275134,0.261,0.407407407,0.316,0.29296875,99.17202961,1.107509914,13.73588473,7.290914792,1.593511604,3.299157383,0.350364963,0.0617284,0.33333333,0.26686808,0.67144222,0.4745098,0.57358491,0.83214794,0.76136364,0.5154321,0.25308642,0.23148148,86.11691381,24.37550694,110.162,0.149681528,0.32165605,0.52866242,2.257672538
25878,Corbin Carroll,ARI,158,684,136,78,22,14,22,121,74,35,0.106725146,0.190058479,0.196943973,0.255605381,0.23089983,0.241,0.324860308,0.324,0.427843803,0.391,0.321585903,106.6850748,16.57822716,-0.253713012,8.673990007,11.1102882,4.038406887,0.561538461,0.07218684,0.40552017,0.24817518,0.58320127,0.40881459,0.65588235,0.88994565,0.81598513,0.40552017,0.33757962,0.25690021,89.31319332,11.73969969,111.519,0.167023554,0.44111349,0.391862955,2.162407941
13624,Corey Seager,TEX,123,533,132,81,21,0,30,68,74,1,0.099437148,0.18011257,0.233684211,0.29059829,0.277894736,0.289,0.364663478,0.39,0.511578947,0.561,0.35272045,140.3198078,19.38432091,6.842841864,1.573348342,-5.205268085,4.543703456,0.552083333,0.15223097,0.49606299,0.2702407,0.77870564,0.53044872,0.48987854,0.88203753,0.78449144,0.43569554,0.33858268,0.22572178,92.13818231,13.5052049,113.252,0.16535433,0.41207349,0.422572178,1.934153273
27815,Jordan Westburg,BAL,107,447,110,61,26,5,18,57,63,6,0.049217002,0.217002237,0.216346154,0.304635761,0.264423076,0.281,0.339562136,0.353,0.48076923,0.491,0.311659192,125.269885,13.21351524,-1.441636205,5.585791643,0.28893654,2.754712282,0.226804123,0.11838006,0.46105919,0.29036458,0.70323326,0.50917993,0.49775785,0.83087028,0.74158654,0.41121495,0.35514019,0.23364486,91.0614624,13.09723358,111.169,0.19375,0.41875,0.3875,1.889334687
15112,Ryan McMahon,COL,153,645,137,89,28,0,20,68,65,4,0.106976744,0.286821705,0.155202822,0.319672131,0.241622574,0.243,0.315403819,0.325,0.396825396,0.414,0.32503888,88.84990788,-11.31082931,8.550336838,1.947734532,-2.710809447,1.93321992,0.372972972,0.10824742,0.48969072,0.27407987,0.64325452,0.46961326,0.49714286,0.80756757,0.72235294,0.35751295,0.34455959,0.29792746,92.12162829,10.03387515,113.014,0.1953125,0.489583333,0.315104166,1.661387177
26323,Spencer Steer,CIN,158,656,129,71,34,4,20,74,92,25,0.109756097,0.208841463,0.177700349,0.260143198,0.224738675,0.235,0.316479848,0.315,0.402439024,0.379,0.31859756,96.20468225,1.572367679,-11.03028226,6.035958318,4.549603701,1.279357138,0.525547445,0.06378132,0.39863326,0.24730354,0.63869992,0.44486837,0.51401869,0.89467456,0.78987993,0.44419134,0.3166287,0.23917995,88.03453053,17.4016644,108.002,0.182648401,0.374429223,0.442922374,1.627937543
22664,Gabriel Moreno,ARI,97,351,81,57,18,1,5,39,45,3,0.116809116,0.148148148,0.114754098,0.302788844,0.26557377,0.255,0.324803193,0.325,0.380327868,0.384,0.353276353,106.6466326,2.858501268,9.892956495,3.599774987,0.068720527,2.524118936,0.788461538,0.06640625,0.41015625,0.21937322,0.5746988,0.4118799,0.69480519,0.87840671,0.83359746,0.3046875,0.39453125,0.30078125,89.99159241,8.756225586,111.062,0.18359375,0.49609375,0.3203125,1.530137329
17919,Ian Happ,CHC,153,657,138,77,34,2,25,89,86,13,0.121765601,0.255707762,0.198594025,0.298941798,0.242530755,0.243,0.341044918,0.345,0.44112478,0.446,0.340943683,121.7587258,18.3584222,-5.388237357,4.894002857,1.263776153,3.599119578,0.476190476,0.11662531,0.44913151,0.24456522,0.65038381,0.45828739,0.53333333,0.81545064,0.74418605,0.39950372,0.33002481,0.27047146,90.80583697,15.13365268,113.971,0.191542288,0.390547263,0.417910447,1.517091937
14477,Jake Cave,COL,123,346,81,53,16,5,7,42,37,5,0.052023121,0.283236994,0.145510836,0.334841628,0.250773993,0.233,0.295157087,0.277,0.396284829,0.357,0.289855072,75.22246959,-9.774423657,-4.378157616,6.423048463,0.477264829,-0.27166539,0.183673469,0.05240175,0.36244541,0.34579439,0.68847795,0.52490706,0.56306306,0.82644628,0.74362606,0.34061135,0.38864629,0.27074236,87.46257813,7.528816696,106.786,0.255506607,0.458149779,0.286343612,1.48689997
31781,Jackson Holliday,BAL,60,208,36,25,4,2,5,28,23,4,0.072115384,0.331730769,0.121052631,0.264957264,0.189473684,0.191,0.251277734,0.258,0.310526315,0.326,0.254807692,63.16883344,-7.960486156,0.818028644,7.550546706,0.805169716,-0.021550793,0.217391304,0.08196721,0.45081967,0.26086957,0.63448276,0.45762712,0.41176471,0.80797101,0.7010582,0.39344262,0.36065574,0.24590164,89.27420594,8.614945208,109.215,0.098360655,0.549180327,0.352459016,1.429335817
21614,Kyle Isbel,KCR,136,426,88,59,13,8,8,62,42,11,0.063380281,0.206572769,0.138020834,0.275862068,0.229166666,0.234,0.286249699,0.281,0.3671875,0.333,0.287081339,80.67590489,-5.384023769,5.166604638,8.041870331,4.035183914,1.444185624,0.306818181,0.03921569,0.3627451,0.31633987,0.58823529,0.45667299,0.62396694,0.93541667,0.83102493,0.40196078,0.32679739,0.27124183,88.10350898,9.045394378,109.621,0.169491525,0.498305084,0.332203389,1.419124465
27735,Brett Wisely,SFG,91,272,60,42,13,1,4,25,31,2,0.047794117,0.238970588,0.107142857,0.301075268,0.238095238,0.215,0.272322539,0.255,0.345238095,0.313,0.277777777,74.92531305,-9.343857985,5.463741302,3.159465064,-1.188074119,0.534746808,0.2,0.05208333,0.3125,0.31798246,0.63809524,0.48929664,0.57931034,0.89253731,0.79791667,0.38541667,0.36458333,0.25,86.75959486,16.1938143,106.969,0.17204301,0.40860215,0.419354838,1.386711816
19950,Andrés Giménez,CLE,152,633,147,115,22,1,9,64,63,30,0.041074249,0.153238546,0.087478559,0.285714285,0.252144082,0.262,0.281497779,0.296,0.339622641,0.355,0.298412698,83.04527977,-10.0506601,15.6649847,5.412758346,2.229384534,2.759138062,0.268041237,0.02828283,0.28484848,0.36649215,0.72807018,0.55541667,0.62380952,0.86856517,0.79144786,0.4,0.34747475,0.25252525,86.30115098,8.600855195,109.617,0.205338809,0.503080082,0.291581108,1.335476046
12916,Francisco Lindor,NYM,152,689,169,96,39,1,33,107,91,29,0.081277213,0.184325108,0.226537217,0.295010845,0.273462783,0.283,0.362885815,0.379,0.5,0.528,0.343976777,137.4272425,34.8342218,17.4219594,5.650956853,3.997490451,7.766544139,0.440944881,0.13360324,0.47368421,0.28293063,0.66573427,0.48470328,0.59504132,0.8592437,0.78631179,0.4534413,0.34008097,0.20647773,90.88889418,17.04633114,112.725,0.223123732,0.344827586,0.432048681,1.328356329
16930,Jonah Heim,TEX,131,491,101,75,12,1,13,45,59,1,0.052953156,0.183299389,0.11546841,0.245810055,0.220043572,0.228,0.265203006,0.277,0.335511982,0.356,0.266802443,70.35728048,-19.51413326,1.906648517,2.367237067,-2.860647716,-0.128037743,0.288888888,0.05929919,0.3638814,0.31421744,0.74576271,0.5429534,0.65019011,0.88494318,0.82109617,0.41778976,0.34501348,0.23719677,88.54794948,14.54966876,109.803,0.175675675,0.424324324,0.4,1.294769894
21479,Nico Hoerner,CHC,151,641,159,116,35,1,7,86,48,31,0.068642745,0.102964118,0.099656357,0.296875,0.273195876,0.28,0.313119013,0.313,0.372852233,0.353,0.335413416,102.9626776,7.266013041,9.353863001,5.706708244,4.99508328,3.921023372,0.666666666,0.01156069,0.27360308,0.31764706,0.63110008,0.48141746,0.78062678,0.9423329,0.89138241,0.34104046,0.36801541,0.29094412,85.72661529,10.35275492,110.106,0.240847784,0.443159922,0.315992292,1.284223681
27647,Anthony Volpe,NYY,160,689,155,109,27,7,12,90,60,28,0.06095791,0.226415094,0.120879121,0.302966101,0.2433281,0.238,0.287352307,0.278,0.364207221,0.332,0.293002915,85.91384881,-6.004747151,16.1938076,7.13271575,5.100217357,3.424404164,0.269230769,0.03901437,0.34907598,0.29153605,0.63026316,0.47567954,0.61827957,0.85908142,0.79172932,0.32098765,0.40329218,0.27572016,87.73337171,8.409805715,108.682,0.211297071,0.50209205,0.286610878,1.278077445
13590,Jesse Winker,- - -,145,508,109,72,23,0,14,63,58,14,0.124015748,0.208661417,0.15116279,0.303514376,0.253488372,0.245,0.337835083,0.329,0.404651162,0.384,0.359683794,118.2795986,8.294317265,-13.05487716,4.073787002,-2.809994601,1.255480021,0.594339622,0.07598784,0.36778116,0.1968254,0.62969589,0.43141057,0.60215054,0.87073864,0.81460674,0.35866261,0.3556231,0.28571429,88.58066587,14.02980249,109.232,0.216049382,0.450617283,0.333333333,1.271846451
23401,José Caballero,TBR,139,483,100,66,24,1,9,53,44,44,0.055900621,0.275362318,0.120181406,0.301324503,0.226757369,0.217,0.277108871,0.267,0.346938775,0.315,0.283333333,82.76486925,-6.588001694,9.221439362,6.241350626,2.937049545,1.934856229,0.203007518,0.05095541,0.25159236,0.34511435,0.64484979,0.49260824,0.54518072,0.82861897,0.72775991,0.53846154,0.31730769,0.14423077,83.66543163,15.88600174,109.899,0.232558139,0.398671096,0.368770764,1.252200174
27490,Nick Gonzales,PIT,94,387,97,68,19,3,7,42,49,5,0.046511627,0.19121447,0.128133704,0.319148936,0.270194986,0.27,0.307075296,0.317,0.39832869,0.407,0.310880829,93.76252199,-2.688804734,2.601873875,4.76041365,0.197759837,1.322012367,0.243243243,0.07931034,0.36551724,0.33028919,0.7745098,0.56163384,0.52534562,0.86618445,0.77012987,0.43103448,0.32413793,0.24482759,87.89227189,13.0463578,110.359,0.228373702,0.422145328,0.349480968,1.23904149
16556,Ozzie Albies,ATL,99,435,100,60,29,1,10,52,53,8,0.062068965,0.149425287,0.152882205,0.274390243,0.250626566,0.246,0.307069171,0.302,0.403508771,0.387,0.303448275,95.15225594,-2.211501162,0.005960107,4.881846566,0.310180292,1.268291195,0.415384615,0.05621302,0.31952663,0.33528722,0.81155779,0.56519102,0.68531469,0.86068111,0.80686695,0.48816568,0.33136095,0.18047337,88.43179131,18.37046348,113.708,0.180473372,0.384615384,0.434911242,1.204705871
22857,Wenceel Pérez,DET,112,425,94,63,16,6,9,51,37,9,0.075294117,0.216470588,0.141388175,0.294117647,0.241645244,0.241,0.298764151,0.291,0.383033419,0.354,0.300236406,95.13824408,-0.827134029,-3.170296222,6.173676914,1.537084892,1.050351841,0.347826086,0.04333333,0.30333333,0.29646522,0.62485482,0.45914845,0.68076923,0.87546468,0.81203008,0.41333333,0.38333333,0.20333333,88.39387132,18.00799915,109.12,0.233108108,0.347972972,0.418918918,1.186034142
12979,Javier Báez,DET,80,289,50,32,12,0,6,25,37,8,0.041522491,0.238754325,0.110294118,0.22,0.183823529,0.222,0.224258976,0.264,0.294117647,0.345,0.221453287,42.72978199,-18.29391605,2.020239234,4.927964872,0.644004337,-0.685734188,0.173913043,0.0776699,0.39805825,0.42631579,0.64666667,0.52352941,0.56790123,0.8419244,0.71722846,0.44174757,0.36893204,0.18932039,88.3432641,11.18113329,111.099,0.184466019,0.466019417,0.349514563,1.182924996
23800,Parker Meadows,DET,82,298,66,39,12,6,9,39,28,9,0.083892617,0.255033557,0.188888889,0.306451612,0.244444444,0.229,0.321126193,0.298,0.433333333,0.378,0.309764309,110.8681609,6.689533976,4.14121592,6.954495968,2.983768485,2.144534821,0.328947368,0.07142857,0.31122449,0.25549915,0.65166667,0.45507976,0.44370861,0.85933504,0.74354244,0.3877551,0.38265306,0.22959184,86.81537829,18.83744989,109.982,0.195876288,0.324742268,0.479381443,1.16489822
27615,Alec Burleson,STL,152,595,147,106,20,0,21,71,78,9,0.058823529,0.127731092,0.151736745,0.276315789,0.268738574,0.273,0.318568301,0.329,0.420475319,0.435,0.314189189,105.5526867,0.899072979,-14.80846357,3.402937502,-3.051694013,0.609824452,0.460526315,0.06458333,0.41041667,0.36724806,0.73820537,0.55702792,0.73614776,0.87593985,0.83092608,0.33682008,0.39748954,0.26569038,89.71365453,13.55398863,111.017,0.214736842,0.416842105,0.368421052,1.146051381
28806,Jackson Chourio,MIL,148,573,145,91,29,4,21,80,79,22,0.068062827,0.211169284,0.189393939,0.319587628,0.274621212,0.274,0.338549699,0.328,0.464015151,0.43,0.326923076,117.1616079,15.71389574,3.098120689,6.058048917,3.954801239,3.913553541,0.322314049,0.07804878,0.44634146,0.31929481,0.64695009,0.48787447,0.52453988,0.86428571,0.75633528,0.36341463,0.40731707,0.22926829,89.67665895,7.562451775,111.637,0.201970443,0.48275862,0.315270935,1.125669544
17901,Andrew Benintendi,CHW,135,522,109,69,20,0,20,50,64,3,0.078544061,0.183908045,0.167714885,0.244505494,0.22851153,0.243,0.297897514,0.303,0.396226415,0.389,0.28927203,92.82664402,-6.161514688,-14.41615438,2.108044494,-1.877030998,-0.328064301,0.427083333,0.0625,0.34114583,0.2572973,0.66728972,0.47719298,0.69327731,0.8627451,0.82037815,0.4453125,0.34375,0.2109375,88.01611713,16.10398725,109.494,0.191099476,0.384816753,0.424083769,1.117418269
14366,Joey Meneses,WSN,76,313,65,51,11,0,3,19,42,2,0.067092651,0.201277955,0.071174378,0.280542986,0.231316725,0.223,0.263777441,0.275,0.302491103,0.326,0.290734824,67.57063474,-12.27396237,-7.584564686,2.328994255,-0.136047974,-0.974457821,0.333333333,0.04464286,0.39285714,0.32014388,0.68600683,0.50788091,0.6011236,0.8681592,0.7862069,0.41071429,0.39732143,0.19196429,88.91923872,8.322785108,114.199,0.160714285,0.495535714,0.34375,1.064609589
22197,MJ Melendez,KCR,135,451,85,42,23,3,17,44,44,4,0.077605321,0.250554323,0.194174757,0.241134751,0.206310679,0.239,0.291956001,0.317,0.400485436,0.425,0.273333333,84.6898343,-9.084074757,-9.111308575,4.022826038,-1.183438994,-0.326467268,0.309734513,0.08333333,0.45,0.29868709,0.74543502,0.52411924,0.55311355,0.8054755,0.73422958,0.46488294,0.31438127,0.22073579,91.10876547,14.63372024,112.852,0.16722408,0.421404682,0.411371237,1.024729806
26294,Bryson Stott,PHI,148,571,124,92,19,2,11,65,57,32,0.092819614,0.162872154,0.110671937,0.274939172,0.245059288,0.254,0.295917147,0.306,0.355731225,0.363,0.315236427,88.24955537,-3.455950197,2.485815823,6.095890512,4.567325078,1.863619417,0.569892473,0.03554502,0.30805687,0.30319635,0.56197655,0.43818261,0.78313253,0.88822653,0.85343968,0.33175355,0.36492891,0.30331754,87.05623685,14.05607722,109.814,0.2,0.43095238,0.369047619,1.016977529
15194,Jake Bauers,MIL,117,346,60,37,9,2,12,45,43,13,0.112716763,0.341040462,0.162251656,0.279069767,0.198675496,0.201,0.294134459,0.302,0.360927152,0.379,0.300578034,87.26710653,-4.211552791,-6.834693857,6.861886732,1.056674317,0.049149797,0.330508474,0.10326087,0.41847826,0.20200573,0.67690418,0.45767196,0.32624113,0.83121597,0.7283237,0.5,0.30978261,0.19021739,89.42435148,22.63478181,110.121,0.215469613,0.287292817,0.497237569,1.008222399
10243,Randal Grichuk,ARI,106,279,74,40,20,2,12,40,46,0,0.071684587,0.164874551,0.236220473,0.313131313,0.291338582,0.278,0.37303115,0.359,0.527559055,0.483,0.34767025,139.1073538,13.64224942,-7.991124153,2.902003478,0.594851188,1.543186597,0.434782608,0.10952381,0.47619048,0.28298279,0.6557377,0.4738806,0.58783784,0.92222222,0.82480315,0.45238095,0.36666667,0.18095238,90.66595955,17.01023638,112.303,0.18095238,0.366666666,0.452380952,0.987206017
22244,Jack Suwinski,PIT,88,277,45,28,8,0,9,29,26,9,0.097472924,0.285198555,0.141700405,0.225,0.182186234,0.22,0.25955631,0.292,0.323886639,0.361,0.264492753,61.7789871,-11.34630721,-8.819111228,4.806287009,1.313970894,-1.129965925,0.341772151,0.08823529,0.38235294,0.22700587,0.66500829,0.46409336,0.43965517,0.85286783,0.76015474,0.44117647,0.32352941,0.23529412,88.89996959,12.88410922,111.527,0.178571428,0.464285714,0.357142857,0.982265334
15986,Willy Adames,MIL,161,688,153,88,33,0,32,93,112,21,0.107558139,0.251453488,0.211475409,0.296568627,0.250819672,0.243,0.341931815,0.339,0.462295081,0.461,0.331395348,119.438004,17.22610312,5.927154064,4.433158214,1.234154373,4.757420971,0.427745664,0.12045455,0.40454545,0.27527675,0.70899855,0.49396268,0.4691689,0.84237462,0.73925926,0.45227273,0.33636364,0.21136364,88.56212713,20.60034402,112.287,0.188636363,0.313636363,0.497727272,0.947557149
18036,Jake Cronenworth,SDP,155,656,139,90,29,3,17,72,83,5,0.092987804,0.179878048,0.149046793,0.274157303,0.240901213,0.259,0.314885124,0.335,0.389948006,0.42,0.323619631,105.2826476,4.248529926,-5.904759482,3.847668831,0.104558378,2.085097455,0.516949152,0.07725322,0.36480687,0.23335884,0.64083045,0.44731105,0.64262295,0.91684665,0.84890333,0.32829374,0.38444924,0.28725702,88.60122914,13.90819885,110.901,0.195652173,0.434782608,0.369565217,0.938048489
15730,Tyler Wade,SDP,90,156,30,27,3,0,0,28,8,8,0.07051282,0.185897435,0.02173913,0.275229357,0.217391304,0.244,0.242320196,0.281,0.239130434,0.31,0.284768211,56.44147676,-6.457352905,-1.830763251,6.295387948,1.668314278,-0.319454562,0.379310344,0.01754386,0.1754386,0.25448029,0.58766234,0.42930153,0.61971831,0.89502762,0.81746032,0.44247788,0.30973451,0.24778761,83.65949876,14.54198373,104.866,0.257425742,0.415841584,0.326732673,0.932164479
17027,Alex Verdugo,NYY,149,621,130,88,28,1,13,74,61,2,0.078904991,0.149758454,0.123434705,0.252699784,0.232558139,0.25,0.283420814,0.302,0.355992844,0.373,0.290791599,83.14835691,-14.4355098,-0.496343613,2.941642729,-2.461504117,0.595861637,0.52688172,0.05648536,0.34937238,0.26526718,0.58964451,0.44449189,0.67625899,0.93184797,0.8635927,0.37238494,0.34309623,0.28451883,88.28123341,9.879320926,110.667,0.169133192,0.492600422,0.338266384,0.890356517
19913,Jesús Sánchez,MIA,149,537,123,79,25,1,18,60,64,16,0.076350093,0.260707635,0.165644172,0.315315315,0.251533742,0.264,0.316958939,0.343,0.417177914,0.468,0.313432835,100.3796387,0.895255385,-5.335064769,4.906349293,0.651470914,1.388344703,0.292857142,0.12215909,0.50852273,0.38767773,0.69123932,0.53038674,0.53300733,0.82689335,0.71306818,0.35042735,0.35042735,0.2991453,92.45883887,7.712865513,117.201,0.202857142,0.502857142,0.294285714,0.885800232
12861,Anthony Rendon,LAA,57,238,45,35,10,0,0,21,14,6,0.096638655,0.147058823,0.04854369,0.257142857,0.218446601,0.224,0.264097912,0.286,0.266990291,0.313,0.306722689,67.79059265,-7.580776099,-1.106647484,4.222998624,1.190550826,-0.077826861,0.657142857,0.02285714,0.36,0.17264574,0.59322034,0.40122825,0.74025974,0.93015873,0.89285714,0.34857143,0.36571429,0.28571429,87.87586993,14.06186384,108.928,0.165714285,0.428571428,0.405714285,0.885445097
25660,Will Brennan,CLE,114,353,87,64,13,2,8,37,30,4,0.053824362,0.135977337,0.124242424,0.287272727,0.263636363,0.269,0.30253501,0.302,0.387878787,0.374,0.308781869,97.84329748,-1.293141453,-5.940858483,4.033516362,-0.42203635,0.468203425,0.395833333,0.0459364,0.32508834,0.35254237,0.725,0.54634146,0.70192308,0.90301724,0.84077381,0.39222615,0.35335689,0.25441696,86.04976646,13.27348529,108.962,0.21708185,0.416370106,0.366548042,0.882183271
19955,Gavin Lux,LAD,139,487,110,74,24,2,10,59,50,5,0.090349075,0.225872689,0.132118451,0.311526479,0.250569476,0.259,0.309633188,0.318,0.382687927,0.386,0.320328542,99.76931851,0.676590102,-2.130804777,4.302994381,0.810929373,1.524727564,0.4,0.06042296,0.41087613,0.26277372,0.63367347,0.45023208,0.62698413,0.85990338,0.79266896,0.38066465,0.40181269,0.21752266,88.31715426,9.06467723,108.695,0.21450151,0.486404833,0.299093655,0.86892955
10231,Jose Iglesias,NYM,85,291,91,70,16,1,4,39,26,6,0.041237113,0.134020618,0.111111111,0.381578947,0.337037037,0.285,0.361797291,0.314,0.448148148,0.369,0.381443298,136.6945913,12.59224416,2.3324368,4.72129439,-0.176739402,2.542209395,0.307692307,0.02155172,0.30603448,0.4019802,0.63333333,0.52465116,0.78325123,0.89750693,0.85638298,0.31034483,0.38362069,0.30603448,85.84554317,9.042851941,109.845,0.237068965,0.487068965,0.275862068,0.868552356
6184,J.D. Martinez,NYM,120,495,102,61,24,1,16,46,69,0,0.098989898,0.284848484,0.170506912,0.308243727,0.235023041,0.256,0.318458867,0.351,0.405529953,0.472,0.3197556,107.5248613,2.134870541,-12.63888836,1.406746028,-2.319280952,0.617598455,0.34751773,0.14715719,0.4548495,0.28825271,0.67757459,0.48538012,0.36986301,0.84090909,0.70281124,0.36949153,0.35254237,0.2779661,90.96971328,14.36241928,110.836,0.196610169,0.383050847,0.420338983,0.867494323
23691,José Tena,- - -,44,168,43,35,5,0,3,14,15,6,0.041666666,0.244047619,0.086956522,0.341880341,0.267080745,0.254,0.286338416,0.305,0.354037267,0.417,0.297619047,82.9930903,-3.002113288,-2.288105723,4.112759848,0.441719845,0.031446732,0.170731707,0.08333333,0.49166667,0.3404908,0.64553314,0.49777117,0.6036036,0.87946429,0.7880597,0.275,0.35833333,0.36666667,91.21846712,7.602474637,109.368,0.213675213,0.487179487,0.299145299,0.859017503
11899,Joc Pederson,ARI,132,449,101,60,17,1,23,62,64,7,0.122494432,0.233853006,0.239782017,0.322314049,0.275204359,0.264,0.391035317,0.378,0.514986376,0.48,0.392776523,151.225392,26.35744426,-12.63888836,3.908926099,-1.146369353,2.961045298,0.523809523,0.12546125,0.45387454,0.30063966,0.58352668,0.43611111,0.64893617,0.84890656,0.77707006,0.5,0.35714286,0.14285714,92.16299579,16.99797739,114.139,0.205323193,0.39163498,0.403041825,0.850131476
23697,Julio Rodríguez,SEA,143,613,155,118,17,0,20,76,68,24,0.061990212,0.254486133,0.135802469,0.34351145,0.273368606,0.275,0.320553364,0.344,0.409171075,0.463,0.324632952,115.6539124,12.94559384,3.633132935,4.68122984,1.965931602,3.822660278,0.243589743,0.10169492,0.48184019,0.35964912,0.74624226,0.54297694,0.53436807,0.80924171,0.71351351,0.3559322,0.36561743,0.27845036,91.65435835,10.53834486,114.548,0.205811138,0.443099273,0.351089588,0.841645965
19901,Gavin Sheets,CHW,139,501,105,70,24,1,10,35,45,2,0.085828343,0.211576846,0.124168514,0.281065088,0.232815964,0.251,0.290676561,0.309,0.356984478,0.38,0.303393213,87.74727823,-9.891898061,-15.46230888,1.967153285,-2.868037112,-0.893673451,0.405660377,0.05747126,0.35057471,0.33022388,0.6,0.46142789,0.67514124,0.85878489,0.79127726,0.40229885,0.32471264,0.27298851,87.74640986,13.45362739,110.029,0.218390804,0.367816091,0.413793103,0.840225904
19709,Fernando Tatis Jr.,SDP,102,438,110,67,21,1,21,64,49,11,0.07305936,0.219178082,0.216080402,0.315602836,0.276381909,0.298,0.358774554,0.387,0.492462311,0.538,0.340182648,134.8232425,18.24932753,-1.575407028,4.890185383,0.01017721,3.228436875,0.333333333,0.14521452,0.55445545,0.28211921,0.72864322,0.51128304,0.49295775,0.8362069,0.74401009,0.40594059,0.32673267,0.26732673,93.52438819,9.969273851,116.75,0.198019801,0.462046204,0.339933993,0.839195389
31347,Zach Neto,LAA,155,602,135,77,34,1,23,70,77,30,0.064784053,0.232558139,0.193726938,0.294736842,0.24907749,0.236,0.329956275,0.317,0.442804428,0.414,0.317725752,114.1167106,11.51759237,2.198724747,5.427538901,1.793801479,3.489166117,0.278571428,0.08353808,0.38574939,0.31309627,0.66021127,0.48536479,0.54293629,0.83733333,0.74167417,0.5036855,0.2997543,0.1965602,88.49127473,12.30590207,111.306,0.17293233,0.441102756,0.385964912,0.816883558
27506,Ha-Seong Kim,SDP,121,470,94,64,16,3,11,60,47,22,0.123404255,0.163829787,0.136476427,0.261006289,0.23325062,0.245,0.308375569,0.313,0.369727047,0.352,0.330472103,100.9012707,2.846614152,7.159845591,6.225195805,2.340073377,2.649892719,0.753246753,0.04804805,0.35435435,0.19523269,0.52497729,0.37840565,0.75,0.88927336,0.85733333,0.43243243,0.34534535,0.22222222,87.93655377,15.0839224,107.868,0.175925925,0.398148148,0.425925925,0.815373785
21618,Alec Bohm,PHI,143,606,155,94,44,2,15,62,97,5,0.0660066,0.141914191,0.167870036,0.305010893,0.279783393,0.288,0.335279038,0.342,0.447653429,0.444,0.331683168,114.7428064,8.052654393,5.702129781,3.426812569,-2.630858332,3.504749381,0.465116279,0.06540084,0.45147679,0.26132771,0.6893874,0.49667932,0.61693548,0.91989987,0.84813754,0.36075949,0.37130802,0.26793249,90.46484375,9.82525882,110.802,0.210970464,0.459915611,0.329113924,0.799716103
17022,Edmundo Sosa,PHI,90,274,64,41,12,4,7,39,31,7,0.047445255,0.240875912,0.164658634,0.320224719,0.257028112,0.243,0.318494993,0.305,0.421686746,0.387,0.3125,103.4459933,2.926593395,6.512473583,7.844505914,1.797509342,1.917200359,0.196969696,0.0855615,0.40641711,0.40183486,0.75406504,0.56894889,0.49771689,0.81671159,0.69830508,0.41935484,0.33870968,0.24193548,89.13696557,12.57397595,113.684,0.195652173,0.440217391,0.364130434,0.792031087
10441,Jon Singleton,HOU,119,405,83,56,13,1,13,46,42,0,0.116049382,0.274074074,0.152112676,0.299145299,0.233802816,0.228,0.311870607,0.31,0.385915492,0.382,0.320987654,104.7120033,-1.784642246,-12.35758352,2.030677653,-3.968207724,-0.066235954,0.423423423,0.08906883,0.37246964,0.22846442,0.57939394,0.40651907,0.46448087,0.81380753,0.71709531,0.39676113,0.36032389,0.24291498,88.72826156,12.80481652,115.415,0.186234817,0.396761133,0.417004048,0.788852726
21622,Jake McCarthy,ARI,142,495,126,98,13,7,8,66,56,25,0.062626262,0.157575757,0.115384615,0.328690807,0.285067873,0.265,0.329239885,0.311,0.400452488,0.359,0.348979591,109.6328309,10.25214231,2.575151682,7.544205364,4.550231516,3.027203368,0.397435897,0.02688172,0.24462366,0.29647631,0.65015806,0.48589165,0.56557377,0.94003241,0.83391405,0.36827957,0.38978495,0.24193548,84.44013223,9.11205565,106.585,0.205128205,0.504273504,0.29059829,0.788088341
