playerid,Name_x,Team,G,PA,H,1B,2B,3B,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,xBA,wOBA,xwOBA,SLG,xSLG,OBP,wRC+,Off,Def,Spd,BsR,WAR,BB/K,Barrel%,HardHit%,O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Pull%,Cent%,Oppo%,EV,LA,maxEV,LD%,GB%,FB%,Clutch,Name_y,Pos,Bats,Thr,Prev Team,Age,Service Time,2024 WAR,Proj WAR,Med Years,Med Total,Med AAV,QO,Signing Team,Years,Total Salary,AAV
14551,Anthony Santander,BAL,155,665,140,69,25,2,44,91,102,2,0.087218045,0.193984962,0.270588235,0.224824355,0.235294117,0.228,0.345174366,0.324,0.505882352,0.445,0.308270676,129.2176422,19.53289646,-9.623647571,3.209087475,-2.698790558,3.312878245,0.449612403,0.11677282,0.41401274,0.35065835,0.66100386,0.49744339,0.72924901,0.87733645,0.82232012,0.44798301,0.3163482,0.23566879,89.8079621,22.74136262,114.366,0.144373673,0.307855626,0.5477707,-0.625388613,Anthony Santander,RF/LF,S,R,BAL,30,6.162,3.31287837,2.65821147,4,80000000,20000000,21050000,TOR,5,92500000,18500000
11615,Brandon Drury,LAA,97,360,55,44,7,0,4,28,15,1,0.075,0.225,0.058461538,0.209876543,0.169230769,0.202,0.216617578,0.259,0.227692307,0.287,0.241666666,34.39195647,-28.94853591,-3.278495073,2.414235203,-1.923567489,-2.088920356,0.333333333,0.03643725,0.35222672,0.25835866,0.65223275,0.46671439,0.56470588,0.84854772,0.77453988,0.36842105,0.43319838,0.19838057,87.58681085,5.998446333,113.748,0.153846153,0.570850202,0.275303643,-0.643397931,Brandon Drury,2B/1B/3B,R,R,LAA,32,8.001,-2.088920355,0.250858098,,0,,,,,,
11368,Yasmani Grandal,PIT,72,243,49,30,10,0,9,26,27,1,0.098765432,0.189300411,0.172093024,0.248447204,0.227906976,0.246,0.308255916,0.325,0.4,0.419,0.304166666,94.55716032,-2.645262156,7.688664913,2.40904095,-1.063675106,1.356609337,0.52173913,0.0982659,0.42774566,0.2575406,0.52591171,0.40441176,0.64864865,0.87956204,0.81298701,0.45086705,0.36416185,0.1849711,91.14039522,11.10739962,107.993,0.176470588,0.458823529,0.364705882,-0.66231448,Yasmani Grandal,C,S,R,PIT,36,12.115,1.356609344,1.190533519,,0,,,,,,
14128,Joey Gallo,WSN,76,260,36,17,9,0,10,24,27,3,0.123076923,0.392307692,0.174887892,0.232142857,0.161434977,0.173,0.275800613,0.285,0.336322869,0.348,0.276923076,75.663054,-8.485159046,-1.710108519,2.960900889,-0.918560185,-0.158738657,0.31372549,0.13114754,0.43442623,0.21988528,0.67210145,0.45209302,0.34782609,0.72237197,0.63374486,0.54918033,0.25409836,0.19672131,90.5345913,26.10580974,109.001,0.198347107,0.272727272,0.528925619,-0.664331009,Joey Gallo,1B/RF/LF,L,R,WSN,31,8.103,-0.158738658,-0.063249372,,0,,,,,,
11680,Elias Díaz,- - -,96,351,86,60,20,0,6,27,39,0,0.056980056,0.196581196,0.116923077,0.317460317,0.264615384,0.242,0.30250531,0.28,0.381538461,0.343,0.313390313,81.31288428,-10.73208821,4.067534734,0.83035714,-2.888574217,0.518877378,0.289855072,0.04651163,0.34108527,0.33179012,0.7362963,0.53817082,0.46976744,0.84909457,0.73455056,0.41085271,0.36821705,0.22093023,87.11586142,7.62838435,110.54,0.182170542,0.519379844,0.298449612,-0.679793796,Elias Díaz,C,R,R,SDP,34,8.087,0.519003808,0.316634774,,0,,,,,,
9847,Andrew McCutchen,PIT,120,515,104,65,18,1,20,66,50,3,0.112621359,0.258252427,0.178571428,0.282828282,0.232142857,0.227,0.324504187,0.327,0.410714285,0.421,0.328155339,105.4933599,0.523591518,-12.95872879,3.151889972,-2.859444089,0.486941856,0.436090225,0.11671924,0.36277603,0.1703629,0.63076923,0.41951896,0.44970414,0.80216802,0.73649394,0.41640379,0.38170347,0.20189274,88.4257318,14.28328348,109.823,0.170347003,0.410094637,0.419558359,-0.708181605,Andrew McCutchen,DH,R,R,PIT,38,15.123,0.486941844,0.068961494,,0,,,PIT,1,5000000,5000000
17484,Eloy Jiménez,- - -,98,349,77,57,14,0,6,25,23,3,0.063037249,0.200573065,0.098765433,0.285140562,0.23765432,0.248,0.275946989,0.3,0.336419753,0.382,0.28939828,78.29834419,-11.17982959,-9.358102174,2.702786904,-2.513725415,-0.919567719,0.314285714,0.07843137,0.49019608,0.30150754,0.70198675,0.50291424,0.55,0.86320755,0.76986755,0.40392157,0.41568627,0.18039216,91.97208531,4.342882942,112.25,0.152941176,0.560784313,0.286274509,-0.722807807,Eloy Jiménez,DH/RF/LF,R,R,BAL,28,6,-0.920132816,0.500845373,1,6000000,6000000,,TBR,1,0,
19251,Pete Alonso,NYM,162,695,146,81,31,0,34,91,88,3,0.100719424,0.247482014,0.21875,0.275862068,0.240131578,0.242,0.339852821,0.343,0.458881578,0.461,0.329496402,121.9244585,13.9582571,-16.85468626,2.750297249,-4.262858525,2.091143269,0.406976744,0.12954545,0.45909091,0.26161544,0.59811731,0.42877698,0.54371585,0.87409201,0.77265101,0.42824601,0.30296128,0.26879271,89.79556698,14.41728694,116.319,0.157175398,0.4214123,0.4214123,-0.767784582,Pete Alonso,1B,R,R,NYM,30,6,2.09114337,2.41941762,5,125000000,25000000,21050000,,,,
4940,Jason Heyward,- - -,87,258,48,24,12,2,10,33,37,5,0.085271317,0.205426356,0.201754386,0.226190476,0.210526315,0.233,0.300210668,0.29,0.412280701,0.346,0.287937743,94.32505667,0.8666191,-1.390467167,6.374640534,2.631376974,0.833442593,0.415094339,0.05586592,0.41340782,0.32734531,0.65774379,0.49609375,0.56707317,0.87790698,0.77755906,0.56179775,0.29775281,0.14044944,88.04165563,10.4398114,108.372,0.151685393,0.516853932,0.331460674,-0.797684898,Jason Heyward,RF/LF,L,L,HOU,35,15,0.830635965,0.389502734,1,6000000,6000000,,,,,
13419,Christian Walker,ARI,130,552,120,68,26,0,26,72,84,2,0.099637681,0.240942028,0.217118998,0.286585365,0.25052192,0.246,0.343447817,0.351,0.467640918,0.457,0.335144927,119.1957424,9.442324061,1.293997765,2.228273424,-3.228512071,3.007289853,0.413533834,0.13276836,0.48022599,0.24236984,0.7037037,0.48045178,0.5,0.84688995,0.76220615,0.42090395,0.35310734,0.2259887,91.26983643,16.65136441,113.913,0.152542372,0.378531073,0.468926553,-0.805166774,Christian Walker,1B,R,R,ARI,34,6.124,3.007289886,3.142507315,3,54000000,18000000,21050000,HOU,3,60000000,20000000
5254,Robbie Grossman,- - -,87,245,44,33,8,0,3,21,16,3,0.13877551,0.236734693,0.081730769,0.275167785,0.211538461,0.214,0.283393847,0.292,0.29326923,0.298,0.322448979,82.27389488,-5.141401357,-8.532632738,3.236701838,-0.172218113,-0.568732952,0.586206896,0.03289474,0.27631579,0.15212982,0.55576208,0.36275461,0.58666667,0.85284281,0.79946524,0.48026316,0.30921053,0.21052632,86.27881181,13.31806604,107.019,0.236842105,0.434210526,0.328947368,-0.940137925,Robbie Grossman,RF/LF,S,L,KCR,35,10.06,-0.568734169,-0.036673669,,0,,,,,,
19363,Austin Hays,- - -,85,255,60,37,18,0,5,26,20,2,0.035294117,0.231372549,0.140425532,0.317919075,0.255319148,0.234,0.303264681,0.287,0.39574468,0.363,0.303149606,97.83391462,-0.799446501,-5.674849391,2.826608326,-0.10506933,0.208982583,0.152542372,0.06703911,0.40223464,0.3470437,0.7127193,0.5443787,0.44444444,0.84307692,0.72608696,0.50837989,0.29050279,0.20111732,88.85793774,14.87828004,109.879,0.202247191,0.410112359,0.387640449,-0.942552774,Austin Hays,LF/RF/CF,R,R,PHI,29,5.057,0.208033785,0.526693404,,0,,,,,,
16376,Michael Conforto,SFG,130,488,104,54,27,3,20,56,66,0,0.086065573,0.241803278,0.212328767,0.277227722,0.237442922,0.257,0.326693408,0.35,0.449771689,0.479,0.309426229,111.5206351,4.953990261,-8.896089077,2.775221672,-1.768923312,1.27122379,0.355932203,0.11764706,0.45820433,0.25207469,0.63763764,0.44829343,0.56790123,0.8477237,0.77045455,0.42105263,0.34365325,0.23529412,90.21530617,14.79861821,113.555,0.176470588,0.417956656,0.405572755,-0.953601907,Michael Conforto,LF/RF,L,R,SFG,32,8.043,1.271223783,1.335659742,1,12000000,12000000,,LAD,1,17000000,17000000
13152,Jorge Polanco,SEA,118,469,89,62,11,0,16,43,45,4,0.098081023,0.292110874,0.141486811,0.27443609,0.213429256,0.226,0.287064674,0.309,0.354916067,0.399,0.296375266,92.09728406,-5.760600973,-7.248030424,2.400370234,-1.519732319,0.271179408,0.335766423,0.08865248,0.37234043,0.25463918,0.63422131,0.44501542,0.52226721,0.82067851,0.73556582,0.4858156,0.31914894,0.19503546,88.27640934,17.92704586,110.737,0.241007194,0.338129496,0.420863309,-1.03355563,Jorge Polanco,2B/3B,S,R,SEA,31,8.024,0.271179497,1.402861595,,0,,,,,,
11281,Whit Merrifield,- - -,95,335,65,49,9,3,4,44,15,17,0.104477611,0.15522388,0.092150171,0.257383966,0.221843003,0.242,0.283208942,0.295,0.313993174,0.317,0.311178247,79.51704904,-5.149949585,-1.675488651,7.127387365,3.05542887,0.447233539,0.673076923,0.0244898,0.2122449,0.2592,0.62464183,0.45200302,0.66049383,0.88990826,0.8277592,0.36734694,0.33061224,0.30204082,83.99728458,12.99489004,104.643,0.204166666,0.45,0.345833333,-1.111214406,Whit Merrifield,2B/3B/LF,R,R,ATL,36,8.101,0.442642063,0.534494758,,0,,,,,,
16535,Danny Jansen,- - -,94,324,57,35,13,0,9,35,24,0,0.12345679,0.188271604,0.143884892,0.227488151,0.205035971,0.201,0.294259196,0.289,0.348920863,0.332,0.308641975,90.01000079,-4.785682724,-0.536925882,1.364448046,-1.082150981,0.56576588,0.655737704,0.06363636,0.29090909,0.19062027,0.60851064,0.40629575,0.6031746,0.86713287,0.80720721,0.52272727,0.3,0.17727273,86.62060101,21.74935648,107.211,0.163636363,0.304545454,0.531818181,-1.128559974,Danny Jansen,C,R,R,BOS,30,6.05,0.547074854,1.551423192,2,16000000,8000000,,TBR,1,8500000,8500000
17696,Kevin Newman,ARI,111,311,80,59,17,1,3,41,28,8,0.048231511,0.154340836,0.097222223,0.322175732,0.277777777,0.256,0.298464104,0.271,0.375,0.323,0.311475409,88.91862059,-3.220712755,6.457144499,5.735191712,0.900409497,1.403858586,0.3125,0.01612903,0.23387097,0.31485149,0.6405694,0.4864105,0.66037736,0.92222222,0.84200385,0.35887097,0.35483871,0.28629032,85.58577474,9.793663534,104.694,0.219917012,0.4813278,0.298755186,-1.193716627,Kevin Newman,2B/SS/3B,R,R,ARI,31,6.046,1.403858542,0.323450655,,0,,,LAA,1,2750000,2750000
19252,Cavan Biggio,- - -,78,224,37,27,5,0,5,27,19,2,0.107142857,0.321428571,0.106382979,0.288288288,0.19680851,0.179,0.284668858,0.256,0.303191489,0.239,0.313636363,84.38124445,-3.649749232,-2.365739102,3.919108271,0.441904828,0.149593495,0.333333333,0.025,0.16666667,0.15738499,0.5498155,0.38010471,0.50769231,0.84899329,0.78787879,0.36440678,0.40677966,0.22881356,82.01792667,21.20788701,104.651,0.254385964,0.342105263,0.403508771,-1.30702918,Cavan Biggio,2B/3B/LF/RF,L,R,ATL,30,5.11,0.148431405,0.036888301,,0,,,KCR,1,0,
19293,Nick Senzel,- - -,74,267,46,28,11,0,7,25,18,1,0.104868913,0.228464419,0.13559322,0.232142857,0.194915254,0.229,0.273336389,0.298,0.330508474,0.355,0.283018867,73.34590352,-9.010507827,-4.991715312,2.008608908,-0.719320193,-0.527723523,0.459016393,0.05649718,0.25423729,0.2510917,0.65447898,0.47064677,0.53043478,0.8547486,0.77589852,0.35227273,0.42045455,0.22727273,84.04926098,15.47143783,106.874,0.189655172,0.413793103,0.396551724,-1.352087057,Nick Senzel,3B/LF/RF,R,R,CHW,30,5.127,-0.518344283,0.136356309,,0,,,,,,
17678,Alex Bregman,HOU,145,634,151,93,30,2,26,79,75,3,0.06940063,0.135646687,0.192771085,0.264270613,0.259896729,0.257,0.330704212,0.319,0.452667814,0.417,0.315457413,117.9599455,10.72992192,8.094865084,3.402246487,-2.298741914,4.126927443,0.511627906,0.06212425,0.4008016,0.22162162,0.64586583,0.44899666,0.75203252,0.92512077,0.88547486,0.3987976,0.34468938,0.25651303,89.09133709,18.14426456,109.084,0.182364729,0.364729458,0.452905811,-1.877477324,Alex Bregman,3B,R,R,HOU,31,8.07,4.126927376,4.010169029,6,162000000,27000000,21050000,,,,
